timestamp(ms),Air Temp,
"1741816831.461","23.53",
"1741816832.463","23.52",
"1741816833.471","23.52",
"1741816834.475","23.53",
"1741816835.473","23.52",
"1741816836.474","23.53",
"1741816837.475","23.54",
"1741816838.476","23.54",
"1741816839.477","23.53",
"1741816840.478","23.52",
"1741816841.479","23.53",
"1741816842.48","23.53",
"1741816843.482","23.54",
"1741816844.483","23.54",
"1741816845.483","23.53",
"1741816846.485","23.54",
"1741816847.485","23.56",
"1741816848.486","23.54",
"1741816849.487","23.53",
"1741816850.488","23.55",
"1741816851.489","23.56",
"1741816852.49","23.56",
"1741816853.491","23.54",
"1741816854.492","23.53",
"1741816855.493","23.54",
"1741816856.494","23.57",
"1741816857.495","23.56",
"1741816858.496","23.55",
"1741816859.498","23.54",
"1741816860.498","23.56",
"1741816861.499","23.54",
"1741816862.5","23.56",
"1741816863.502","23.56",
"1741816864.503","23.56",
"1741816865.503","23.57",
"1741816866.504","23.56",
"1741816867.505","23.55",
"1741816868.507","23.56",
"1741816869.507","23.56",
"1741816870.508","23.58",
"1741816871.51","23.57",
"1741816872.51","23.54",
"1741816873.511","23.57",
"1741816874.512","23.58",
"1741816875.513","23.57",
"1741816876.514","23.6",
"1741816877.516","23.57",
"1741816878.516","23.57",
"1741816879.517","23.59",
"1741816880.518","23.6",
"1741816881.519","23.57",
"1741816882.521","23.57",
"1741816883.521","23.59",
"1741816884.522","23.6",
"1741816885.523","23.61",
"1741816886.524","23.59",
"1741816887.525","23.58",
"1741816888.526","23.59",
"1741816889.528","23.6",
"1741816890.528","23.57",
"1741816891.529","23.59",
"1741816892.53","23.59",
"1741816893.539","23.58",
"1741816894.541","23.6",
"1741816895.541","23.58",
"1741816896.542","23.6",
"1741816897.543","23.59",
"1741816898.544","23.58",
"1741816899.545","23.58",
"1741816900.546","23.61",
"1741816901.547","23.59",
"1741816902.548","23.6",
"1741816903.549","23.6",
"1741816904.55","23.62",
"1741816905.551","23.6",
"1741816906.552","23.61",
"1741816907.553","23.6",
"1741816908.554","23.61",
"1741816909.555","23.6",
"1741816910.556","23.61",
"1741816911.557","23.62",
"1741816912.558","23.61",
"1741816913.559","23.62",
"1741816914.56","23.6",
"1741816915.561","23.61",
"1741816916.562","23.63",
"1741816917.563","23.61",
"1741816918.565","23.61",
"1741816919.565","23.61",
"1741816920.566","23.61",
"1741816921.567","23.62",
"1741816922.568","23.63",
"1741816923.569","23.62",
"1741816924.57","23.63",
"1741816925.571","23.63",
"1741816926.572","23.63",
"1741816927.573","23.61",
"1741816928.574","23.64",
"1741816929.575","23.64",
"1741816930.577","23.63",
"1741816931.577","23.61",
"1741816932.578","23.64",
"1741816933.579","23.63",
"1741816934.58","23.63",
"1741816935.581","23.64",
"1741816936.582","23.63",
"1741816937.583","23.64",
"1741816938.584","23.64",
"1741816939.585","23.63",
"1741816940.586","23.64",
"1741816941.588","23.63",
"1741816942.588","23.64",
"1741816943.59","23.66",
"1741816944.59","23.64",
"1741816945.591","23.66",
"1741816946.592","23.65",
"1741816947.593","23.66",
"1741816948.594","23.64",
"1741816949.595","23.65",
"1741816950.596","23.64",
"1741816951.597","23.64",
"1741816952.598","23.65",
"1741816953.607","23.66",
"1741816954.608","23.65",
"1741816955.609","23.64",
"1741816956.61","23.66",
"1741816957.614","23.65",
"1741816958.612","23.66",
"1741816959.613","23.66",
"1741816960.615","23.65",
"1741816961.615","23.67",
"1741816962.616","23.67",
"1741816963.617","23.67",
"1741816964.618","23.66",
"1741816965.619","23.68",
"1741816966.629","23.68",
"1741816967.621","23.69",
"1741816968.622","23.68",
"1741816969.623","23.65",
"1741816970.624","23.67",
"1741816971.625","23.68",
"1741816972.626","23.69",
"1741816973.627","23.65",
"1741816974.628","23.68",
"1741816975.63","23.69",
"1741816976.63","23.7",
"1741816977.631","23.67",
"1741816978.632","23.65",
"1741816979.634","23.69",
"1741816980.634","23.67",
"1741816981.635","23.69",
"1741816982.636","23.7",
"1741816983.637","23.7",
"1741816984.638","23.69",
"1741816985.639","23.7",
"1741816986.64","23.69",
"1741816987.641","23.68",
"1741816988.642","23.68",
"1741816989.643","23.7",
"1741816990.644","23.66",
"1741816991.647","23.69",
"1741816992.646","23.66",
"1741816993.647","23.68",
"1741816994.648","23.68",
"1741816995.649","23.69",
"1741816996.65","23.7",
"1741816997.651","23.69",
"1741816998.652","23.7",
"1741816999.653","23.7",
"1741817000.654","23.68",
"1741817001.655","23.7",
"1741817002.656","23.71",
"1741817003.657","23.7",
"1741817004.658","23.71",
"1741817005.659","23.71",
"1741817006.661","23.72",
"1741817007.661","23.71",
"1741817008.662","23.7",
"1741817009.663","23.72",
"1741817010.664","23.72",
"1741817011.665","23.72",
"1741817012.666","23.72",
"1741817013.675","23.71",
"1741817014.676","23.74",
"1741817015.677","23.71",
"1741817016.678","23.73",
"1741817017.679","23.71",
"1741817018.68","23.73",
"1741817019.681","23.73",
"1741817020.682","23.74",
"1741817021.683","23.73",
"1741817022.684","23.73",
"1741817023.685","23.73",
"1741817024.686","23.74",
"1741817025.687","23.72",
"1741817026.688","23.73",
"1741817027.689","23.73",
"1741817028.69","23.73",
"1741817029.691","23.73",
"1741817030.692","23.74",
"1741817031.693","23.73",
"1741817032.694","23.72",
"1741817033.695","23.72",
"1741817034.696","23.72",
"1741817035.697","23.75",
"1741817036.698","23.73",
"1741817037.699","23.75",
"1741817038.7","23.74",
"1741817039.702","23.73",
"1741817040.703","23.75",
"1741817041.703","23.74",
"1741817042.704","23.74",
"1741817043.705","23.75",
"1741817044.706","23.73",
"1741817045.707","23.76",
"1741817046.708","23.75",
"1741817047.709","23.74",
"1741817048.71","23.76",
"1741817049.711","23.76",
"1741817050.712","23.78",
"1741817051.713","23.77",
"1741817052.714","23.77",
"1741817053.715","23.75",
"1741817054.716","23.74",
"1741817055.717","23.76",
"1741817056.725","23.77",
"1741817057.719","23.78",
"1741817058.72","23.76",
"1741817059.721","23.77",
"1741817060.722","23.77",
"1741817061.723","23.76",
"1741817062.725","23.77",
"1741817063.725","23.77",
"1741817064.726","23.77",
"1741817065.727","23.78",
"1741817066.728","23.77",
"1741817067.729","23.77",
"1741817068.73","23.78",
"1741817069.731","23.77",
"1741817070.732","23.78",
"1741817071.733","23.79",
"1741817072.735","23.78",
"1741817073.741","23.79",
"1741817074.747","23.79",
"1741817075.744","23.78",
"1741817076.745","23.78",
"1741817077.745","23.76",
"1741817078.747","23.79",
"1741817079.748","23.78",
"1741817080.749","23.77",
"1741817081.75","23.8",
"1741817082.751","23.79",
"1741817083.752","23.8",
"1741817084.753","23.78",
"1741817085.754","23.8",
"1741817086.755","23.77",
"1741817087.756","23.79",
"1741817088.758","23.79",
"1741817089.758","23.79",
"1741817090.759","23.79",
"1741817091.76","23.81",
"1741817092.761","23.79",
"1741817093.762","23.79",
"1741817094.763","23.81",
"1741817095.764","23.78",
"1741817096.765","23.81",
"1741817097.766","23.78",
"1741817098.767","23.79",
"1741817099.768","23.79",
"1741817100.769","23.8",
"1741817101.77","23.8",
"1741817102.771","23.8",
"1741817103.772","23.8",
"1741817104.773","23.8",
"1741817105.774","23.82",
"1741817106.775","23.8",
"1741817107.776","23.8",
"1741817108.777","23.8",
"1741817109.778","23.82",
"1741817110.779","23.8",
"1741817111.78","23.81",
"1741817112.781","23.83",
"1741817113.782","23.81",
"1741817114.783","23.83",
"1741817115.784","23.81",
"1741817116.785","23.82",
"1741817117.786","23.82",
"1741817118.787","23.81",
"1741817119.788","23.82",
"1741817120.789","23.84",
"1741817121.79","23.83",
"1741817122.791","23.82",
"1741817123.792","23.83",
"1741817124.793","23.84",
"1741817125.794","23.84",
"1741817126.795","23.84",
"1741817127.796","23.85",
"1741817128.797","23.83",
"1741817129.798","23.83",
"1741817130.799","23.84",
"1741817131.8","23.85",
"1741817132.801","23.84",
"1741817133.809","23.85",
"1741817134.81","23.81",
"1741817135.812","23.83",
"1741817136.812","23.87",
"1741817137.814","23.86",
"1741817138.814","23.85",
"1741817139.816","23.83",
"1741817140.817","23.86",
"1741817141.817","23.85",
"1741817142.818","23.85",
"1741817143.819","23.85",
"1741817144.82","23.84",
"1741817145.822","23.87",
"1741817146.822","23.87",
"1741817147.823","23.86",
"1741817148.824","23.87",
"1741817149.826","23.87",
"1741817150.826","23.85",
"1741817151.827","23.84",
"1741817152.828","23.85",
"1741817153.829","23.86",
"1741817154.831","23.86",
"1741817155.832","23.85",
"1741817156.832","23.85",
"1741817157.833","23.87",
"1741817158.835","23.85",
"1741817159.835","23.86",
"1741817160.836","23.86",
"1741817161.837","23.88",
"1741817162.838","23.86",
"1741817163.839","23.87",
"1741817164.84","23.88",
"1741817165.841","23.88",
"1741817166.842","23.89",
"1741817167.844","23.87",
"1741817168.845","23.86",
"1741817169.857","23.88",
"1741817170.846","23.87",
"1741817171.848","23.87",
"1741817172.848","23.87",
"1741817173.85","23.89",
"1741817174.85","23.88",
"1741817175.852","23.89",
"1741817176.853","23.89",
"1741817177.853","23.89",
"1741817178.855","23.88",
"1741817179.856","23.88",
"1741817180.857","23.88",
"1741817181.857","23.88",
"1741817182.859","23.89",
"1741817183.86","23.89",
"1741817184.861","23.89",
"1741817185.862","23.88",
"1741817186.863","23.9",
"1741817187.865","23.9",
"1741817188.869","23.88",
"1741817189.866","23.89",
"1741817190.867","23.89",
"1741817191.868","23.9",
"1741817192.869","23.89",
"1741817193.877","23.89",
"1741817194.878","23.91",
"1741817195.879","23.88",
"1741817196.88","23.9",
"1741817197.881","23.89",
"1741817198.882","23.9",
"1741817199.883","23.9",
"1741817200.885","23.9",
"1741817201.885","23.89",
"1741817202.886","23.91",
"1741817203.888","23.91",
"1741817204.889","23.93",
"1741817205.889","23.92",
"1741817206.891","23.91",
"1741817207.891","23.9",
"1741817208.893","23.92",
"1741817209.893","23.91",
"1741817210.894","23.93",
"1741817211.895","23.91",
"1741817212.897","23.91",
"1741817213.897","23.93",
"1741817214.898","23.9",
"1741817215.899","23.93",
"1741817216.9","23.91",
"1741817217.902","23.91",
"1741817218.903","23.93",
"1741817219.903","23.93",
"1741817220.905","23.93",
"1741817221.917","23.92",
"1741817222.906","23.92",
"1741817223.908","23.92",
"1741817224.912","23.93",
"1741817225.91","23.93",
"1741817226.91","23.93",
"1741817227.912","23.95",
"1741817228.913","23.94",
"1741817229.914","23.93",
"1741817230.915","23.94",
"1741817231.916","23.92",
"1741817232.916","23.94",
"1741817233.918","23.95",
"1741817234.92","23.93",
"1741817235.928","23.94",
"1741817236.921","23.96",
"1741817237.921","23.94",
"1741817238.923","23.95",
"1741817239.924","23.94",
"1741817240.924","23.95",
"1741817241.926","23.93",
"1741817242.927","23.95",
"1741817243.928","23.95",
"1741817244.929","23.94",
"1741817245.93","23.98",
"1741817246.931","23.96",
"1741817247.932","23.96",
"1741817248.936","23.96",
"1741817249.934","23.96",
"1741817250.935","23.95",
"1741817251.937","23.95",
"1741817252.938","23.96",
"1741817253.946","23.95",
"1741817254.946","23.96",
"1741817255.948","23.96",
"1741817256.948","23.96",
"1741817257.949","23.95",
"1741817258.95","23.97",
"1741817259.951","23.96",
"1741817260.952","23.97",
"1741817261.953","23.95",
"1741817262.954","23.97",
"1741817263.955","23.96",
"1741817264.956","23.97",
"1741817265.957","23.98",
"1741817266.958","23.97",
"1741817267.959","24",
"1741817268.96","23.98",
"1741817269.961","23.99",
"1741817270.962","23.96",
"1741817271.963","23.98",
"1741817272.964","23.99",
"1741817273.965","23.99",
"1741817274.966","23.98",
"1741817275.967","23.98",
"1741817276.968","23.98",
"1741817277.969","23.96",
"1741817278.97","23.99",
"1741817279.971","23.99",
"1741817280.972","23.97",
"1741817281.973","23.98",
"1741817282.974","24",
"1741817283.975","23.99",
"1741817284.976","23.99",
"1741817285.977","23.99",
"1741817286.978","24.01",
"1741817287.979","23.99",
"1741817288.98","24",
"1741817289.981","23.99",
"1741817290.983","24",
"1741817291.983","24.01",
"1741817292.984","24.01",
"1741817293.985","24",
"1741817294.986","24.01",
"1741817295.987","24.01",
"1741817296.988","23.99",
"1741817297.989","24.02",
"1741817298.99","24",
"1741817299.991","23.99",
"1741817300.993","24.01",
"1741817302.001","24.01",
"1741817302.994","24.01",
"1741817303.998","23.99",
"1741817304.996","24",
"1741817305.997","24.02",
"1741817306.998","24",
"1741817307.999","24.01",
"1741817309","24.02",
"1741817310.001","24.02",
"1741817311.002","24.01",
"1741817312.003","24.04",
"1741817313.004","24.02",
"1741817314.012","24.01",
"1741817315.014","24.04",
"1741817316.015","24.01",
"1741817317.016","24.03",
"1741817318.017","24.02",
"1741817319.018","24.03",
"1741817320.019","24.01",
"1741817321.023","24.01",
"1741817322.021","24.02",
"1741817323.022","24.03",
"1741817324.023","24.03",
"1741817325.024","24.02",
"1741817326.025","24.03",
"1741817327.026","24.04",
"1741817328.027","24.05",
"1741817329.028","24.04",
"1741817330.029","24.03",
"1741817331.03","24.04",
"1741817332.031","24.04",
"1741817333.032","24.05",
"1741817334.033","24.04",
"1741817335.034","24.03",
"1741817336.035","24.03",
"1741817337.036","24.04",
"1741817338.037","24.04",
"1741817339.041","24.04",
"1741817340.041","24.04",
"1741817341.04","24.05",
"1741817342.041","24.03",
"1741817343.042","24.05",
"1741817344.043","24.05",
"1741817345.044","24.04",
"1741817346.045","24.07",
"1741817347.046","24.06",
"1741817348.047","24.04",
"1741817349.048","24.07",
"1741817350.049","24.06",
"1741817351.05","24.05",
"1741817352.051","24.06",
"1741817353.052","24.05",
"1741817354.053","24.04",
"1741817355.054","24.06",
"1741817356.055","24.08",
"1741817357.056","24.06",
"1741817358.057","24.05",
"1741817359.058","24.04",
"1741817360.059","24.07",
"1741817361.06","24.07",
"1741817362.061","24.07",
"1741817363.062","24.08",
"1741817364.063","24.06",
"1741817365.064","24.05",
"1741817366.065","24.08",
"1741817367.066","24.06",
"1741817368.067","24.06",
"1741817369.068","24.08",
"1741817370.069","24.07",
"1741817371.07","24.07",
"1741817372.071","24.08",
"1741817373.072","24.08",
"1741817374.08","24.07",
"1741817375.081","24.07",
"1741817376.082","24.08",
"1741817377.083","24.08",
"1741817378.084","24.09",
"1741817379.085","24.08",
"1741817380.086","24.08",
"1741817381.087","24.08",
"1741817382.088","24.08",
"1741817383.091","24.07",
"1741817384.091","24.1",
"1741817385.091","24.09",
"1741817386.092","24.09",
"1741817387.098","24.09",
"1741817388.095","24.08",
"1741817389.095","24.12",
"1741817390.096","24.11",
"1741817391.097","24.1",
"1741817392.098","24.11",
"1741817393.099","24.1",
"1741817394.1","24.11",
"1741817395.101","24.09",
"1741817396.102","24.1",
"1741817397.103","24.11",
"1741817398.104","24.1",
"1741817399.112","24.09",
"1741817400.107","24.11",
"1741817401.108","24.09",
"1741817402.108","24.09",
"1741817403.109","24.13",
"1741817404.11","24.11",
"1741817405.114","24.1",
"1741817406.113","24.11",
"1741817407.113","24.12",
"1741817408.114","24.12",
"1741817409.115","24.13",
"1741817410.116","24.12",
"1741817411.117","24.12",
"1741817412.118","24.11",
"1741817413.119","24.13",
"1741817414.12","24.11",
"1741817415.121","24.12",
"1741817416.123","24.12",
"1741817417.124","24.11",
"1741817418.124","24.13",
"1741817419.125","24.13",
"1741817420.127","24.11",
"1741817421.127","24.1",
"1741817422.128","24.12",
"1741817423.13","24.12",
"1741817424.133","24.13",
"1741817425.131","24.13",
"1741817426.132","24.13",
"1741817427.133","24.14",
"1741817428.135","24.13",
"1741817429.135","24.12",
"1741817430.136","24.14",
"1741817431.137","24.13",
"1741817432.138","24.13",
"1741817433.139","24.15",
"1741817434.165","24.13",
"1741817435.153","24.13",
"1741817436.148","24.12",
"1741817437.149","24.13",
"1741817438.15","24.15",
"1741817439.151","24.12",
"1741817440.152","24.14",
"1741817441.153","24.16",
"1741817442.154","24.14",
"1741817443.155","24.15",
"1741817444.156","24.16",
"1741817445.157","24.16",
"1741817446.158","24.15",
"1741817447.159","24.14",
"1741817448.16","24.15",
"1741817449.161","24.14",
"1741817450.162","24.16",
"1741817451.163","24.16",
"1741817452.167","24.14",
"1741817453.165","24.16",
"1741817454.166","24.15",
"1741817455.167","24.16",
"1741817456.168","24.16",
"1741817457.169","24.13",
"1741817458.17","24.16",
"1741817459.171","24.16",
"1741817460.172","24.18",
"1741817461.173","24.17",
"1741817462.174","24.16",
"1741817463.175","24.18",
"1741817464.177","24.17",
"1741817465.177","24.14",
"1741817466.183","24.16",
"1741817467.179","24.17",
"1741817468.18","24.18",
"1741817469.181","24.18",
"1741817470.182","24.17",
"1741817471.183","24.17",
"1741817472.184","24.17",
"1741817473.185","24.16",
"1741817474.186","24.18",
"1741817475.187","24.16",
"1741817476.188","24.18",
"1741817477.189","24.18",
"1741817478.19","24.17",
"1741817479.191","24.16",
"1741817480.192","24.18",
"1741817481.193","24.18",
"1741817482.2","24.19",
"1741817483.196","24.2",
"1741817484.197","24.17",
"1741817485.197","24.2",
"1741817486.198","24.21",
"1741817487.199","24.2",
"1741817488.201","24.19",
"1741817489.201","24.2",
"1741817490.202","24.17",
"1741817491.203","24.2",
"1741817492.204","24.18",
"1741817493.205","24.19",
"1741817494.211","24.19",
"1741817495.212","24.2",
"1741817496.213","24.17",
"1741817497.215","24.2",
"1741817498.215","24.21",
"1741817499.216","24.17",
"1741817500.217","24.19",
"1741817501.222","24.2",
"1741817502.219","24.21",
"1741817503.22","24.22",
"1741817504.221","24.22",
"1741817505.222","24.22",
"1741817506.223","24.21",
"1741817507.224","24.21",
"1741817508.226","24.2",
"1741817509.226","24.21",
"1741817510.227","24.21",
"1741817511.228","24.21",
"1741817512.229","24.22",
"1741817513.23","24.21",
"1741817514.231","24.21",
"1741817515.232","24.2",
"1741817516.233","24.23",
"1741817517.234","24.22",
"1741817518.235","24.23",
"1741817519.238","24.2",
"1741817520.237","24.21",
"1741817521.238","24.22",
"1741817522.239","24.21",
"1741817523.24","24.22",
"1741817524.241","24.2",
"1741817525.242","24.23",
"1741817526.243","24.22",
"1741817527.244","24.22",
"1741817528.245","24.26",
"1741817529.246","24.24",
"1741817530.254","24.23",
"1741817531.248","24.23",
"1741817532.249","24.21",
"1741817533.25","24.23",
"1741817534.251","24.22",
"1741817535.252","24.24",
"1741817536.254","24.22",
"1741817537.254","24.23",
"1741817538.255","24.23",
"1741817539.256","24.22",
"1741817540.257","24.23",
"1741817541.258","24.25",
"1741817542.259","24.21",
"1741817543.26","24.22",
"1741817544.261","24.23",
"1741817545.262","24.26",
"1741817546.263","24.24",
"1741817547.264","24.23",
"1741817548.265","24.24",
"1741817549.267","24.26",
"1741817550.268","24.24",
"1741817551.268","24.23",
"1741817552.269","24.24",
"1741817553.27","24.24",
"1741817554.277","24.26",
"1741817555.277","24.24",
"1741817556.279","24.28",
"1741817557.279","24.27",
"1741817558.281","24.26",
"1741817559.281","24.26",
"1741817560.286","24.24",
"1741817561.283","24.25",
"1741817562.284","24.27",
"1741817563.286","24.27",
"1741817564.287","24.26",
"1741817565.287","24.26",
"1741817566.294","24.26",
"1741817567.29","24.27",
"1741817568.291","24.28",
"1741817569.292","24.28",
"1741817570.293","24.25",
"1741817571.294","24.28",
"1741817572.306","24.26",
"1741817573.296","24.24",
"1741817574.297","24.27",
"1741817575.298","24.27",
"1741817576.299","24.25",
"1741817577.3","24.25",
"1741817578.301","24.27",
"1741817579.302","24.28",
"1741817580.303","24.29",
"1741817581.304","24.3",
"1741817582.305","24.27",
"1741817583.306","24.27",
"1741817584.312","24.27",
"1741817585.308","24.27",
"1741817586.309","24.28",
"1741817587.31","24.26",
"1741817588.311","24.28",
"1741817589.312","24.28",
"1741817590.313","24.3",
"1741817591.314","24.28",
"1741817592.316","24.28",
"1741817593.316","24.28",
"1741817594.317","24.28",
"1741817595.32","24.3",
"1741817596.333","24.28",
"1741817597.32","24.28",
"1741817598.321","24.3",
"1741817599.322","24.28",
"1741817600.323","24.28",
"1741817601.324","24.28",
"1741817602.325","24.29",
"1741817603.326","24.3",
"1741817604.327","24.3",
"1741817605.328","24.32",
"1741817606.329","24.3",
"1741817607.33","24.28",
"1741817608.331","24.31",
"1741817609.332","24.3",
"1741817610.353","24.29",
"1741817611.334","24.31",
"1741817612.336","24.33",
"1741817613.337","24.3",
"1741817614.342","24.3",
"1741817615.344","24.3",
"1741817616.344","24.32",
"1741817617.345","24.31",
"1741817618.346","24.32",
"1741817619.347","24.3",
"1741817620.349","24.31",
"1741817621.349","24.31",
"1741817622.35","24.31",
"1741817623.351","24.3",
"1741817624.352","24.31",
"1741817625.353","24.31",
"1741817626.363","24.31",
"1741817627.358","24.33",
"1741817628.358","24.32",
"1741817629.357","24.3",
"1741817630.358","24.33",
"1741817631.359","24.32",
"1741817632.36","24.31",
"1741817633.361","24.32",
"1741817634.362","24.32",
"1741817635.363","24.32",
"1741817636.365","24.32",
"1741817637.366","24.32",
"1741817638.366","24.33",
"1741817639.367","24.33",
"1741817640.368","24.31",
"1741817641.369","24.32",
"1741817642.37","24.33",
"1741817643.371","24.34",
"1741817644.384","24.34",
"1741817645.374","24.31",
"1741817646.379","24.32",
"1741817647.375","24.32",
"1741817648.377","24.32",
"1741817649.377","24.33",
"1741817650.378","24.36",
"1741817651.383","24.36",
"1741817652.38","24.35",
"1741817653.381","24.35",
"1741817654.382","24.35",
"1741817655.383","24.32",
"1741817656.387","24.33",
"1741817657.386","24.35",
"1741817658.386","24.33",
"1741817659.388","24.34",
"1741817660.388","24.35",
"1741817661.39","24.34",
"1741817662.4","24.36",
"1741817663.395","24.35",
"1741817664.393","24.36",
"1741817665.394","24.33",
"1741817666.394","24.34",
"1741817667.396","24.36",
"1741817668.401","24.35",
"1741817669.398","24.33",
"1741817670.399","24.34",
"1741817671.4","24.34",
"1741817672.401","24.34",
"1741817673.402","24.35",
"1741817674.408","24.37",
"1741817675.409","24.36",
"1741817676.411","24.36",
"1741817677.412","24.38",
"1741817678.422","24.37",
"1741817679.414","24.36",
"1741817680.414","24.36",
"1741817681.42","24.36",
"1741817682.417","24.36",
"1741817683.418","24.37",
"1741817684.419","24.35",
"1741817685.42","24.37",
"1741817686.421","24.39",
"1741817687.422","24.38",
"1741817688.423","24.36",
"1741817689.424","24.38",
"1741817690.425","24.37",
"1741817691.426","24.35",
"1741817692.427","24.37",
"1741817693.428","24.39",
"1741817694.441","24.37",
"1741817695.43","24.37",
"1741817696.431","24.37",
"1741817697.431","24.37",
"1741817698.433","24.36",
"1741817699.434","24.37",
"1741817700.435","24.36",
"1741817701.436","24.37",
"1741817702.437","24.37",
"1741817703.438","24.39",
"1741817704.445","24.39",
"1741817705.44","24.39",
"1741817706.441","24.39",
"1741817707.442","24.38",
"1741817708.443","24.37",
"1741817709.444","24.37",
"1741817710.452","24.39",
"1741817711.452","24.39",
"1741817712.447","24.41",
"1741817713.448","24.37",
"1741817714.449","24.39",
"1741817715.45","24.4",
"1741817716.457","24.38",
"1741817717.452","24.38",
"1741817718.453","24.4",
"1741817719.454","24.41",
"1741817720.455","24.39",
"1741817721.456","24.38",
"1741817722.459","24.39",
"1741817723.458","24.39",
"1741817724.459","24.41",
"1741817725.461","24.39",
"1741817726.462","24.4",
"1741817727.463","24.39",
"1741817728.467","24.4",
"1741817729.467","24.4",
"1741817730.465","24.4",
"1741817731.466","24.41",
"1741817732.467","24.4",
"1741817733.468","24.39",
"1741817734.474","24.41",
"1741817735.476","24.41",
"1741817736.476","24.4",
"1741817737.477","24.41",
"1741817738.478","24.4",
"1741817739.479","24.39",
"1741817740.48","24.4",
"1741817741.481","24.4",
"1741817742.482","24.42",
"1741817743.483","24.4",
"1741817744.484","24.42",
"1741817745.485","24.41",
"1741817746.486","24.43",
"1741817747.487","24.43",
"1741817748.488","24.41",
"1741817749.489","24.4",
"1741817750.49","24.41",
"1741817751.491","24.43",
"1741817752.492","24.43",
"1741817753.493","24.42",
"1741817754.494","24.4",
"1741817755.495","24.43",
"1741817756.496","24.41",
"1741817757.497","24.43",
"1741817758.502","24.44",
"1741817759.499","24.44",
"1741817760.504","24.42",
"1741817761.501","24.42",
"1741817762.502","24.44",
"1741817763.503","24.43",
"1741817764.506","24.43",
"1741817765.506","24.44",
"1741817766.506","24.42",
